x,y,STATION_NAME,STN_ID,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.8,1994-12-08 00:00:00,QC,1994,12,8,-4.6,,-7.6,,-1.6,,1,,,M,,M,,,0,,0,,0,,22.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.9,1994-12-09 00:00:00,QC,1994,12,9,-3.9,,-7.2,,-0.6,,2.4,,,M,,M,,,0,,0,,0,,21.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.10,1994-12-10 00:00:00,QC,1994,12,10,-4.6,,-6.3,,-2.9,,8.7,,,M,,M,,,0,,0,,0,,22.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.11,1994-12-11 00:00:00,QC,1994,12,11,-8.5,,-16.1,,-0.9,,13.6,,,M,,M,,,19,,32,,0,,26.5,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.12,1994-12-12 00:00:00,QC,1994,12,12,-15.7,,-18.6,,-12.7,,0,,,M,,M,,,0,,0,,0,,33.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.13,1994-12-13 00:00:00,QC,1994,12,13,-13.6,,-16.3,,-10.9,,0,,,M,,M,,,0,,0,,0,,31.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.14,1994-12-14 00:00:00,QC,1994,12,14,-10,,-12.8,,-7.2,,1.1,,,M,,M,,,0,,0,,0,,28,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.15,1994-12-15 00:00:00,QC,1994,12,15,-7.1,,-8.1,,-6,,0,,,M,,M,,,0,,0,,0,,25.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.16,1994-12-16 00:00:00,QC,1994,12,16,-5.6,,-9.7,,-1.4,,0,,,M,,M,,,0,,0,,0,,23.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.17,1994-12-17 00:00:00,QC,1994,12,17,-2.1,E,-7.7,E,3.5,,12.4,,,M,,M,,,,M,,M,0,E,20.1,E,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.18,1994-12-18 00:00:00,QC,1994,12,18,1.6,,-0.6,,3.7,,1.3,,,M,,M,,,34,,32,,0,,16.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.19,1994-12-19 00:00:00,QC,1994,12,19,-3.6,,-6.7,,-0.5,,0,,,M,,M,,,0,,0,,0,,21.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.20,1994-12-20 00:00:00,QC,1994,12,20,-2.1,,-7.7,,3.5,,0,,,M,,M,,,0,,0,,0,,20.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.21,1994-12-21 00:00:00,QC,1994,12,21,4.9,,3.2,,6.6,,0,,,M,,M,,,19,,32,,0,,13.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.22,1994-12-22 00:00:00,QC,1994,12,22,5.1,,2.6,,7.6,,0,,,M,,M,,,0,,0,,0,,12.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.23,1994-12-23 00:00:00,QC,1994,12,23,2,,-0.2,,4.2,,0,,,M,,M,,,1,,39,,0,,16,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.24,1994-12-24 00:00:00,QC,1994,12,24,1,,-1.3,,3.2,,0,,,M,,M,,,36,,37,,0,,17,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.25,1994-12-25 00:00:00,QC,1994,12,25,0.7,,-3.5,,4.8,,0,,,M,,M,,,0,,0,,0,,17.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.26,1994-12-26 00:00:00,QC,1994,12,26,-2.9,,-4.6,,-1.1,,0,,,M,,M,,,0,,0,,0,,20.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.27,1994-12-27 00:00:00,QC,1994,12,27,-1.6,,-3.8,,0.6,,0,,,M,,M,,,0,,0,,0,,19.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.28,1994-12-28 00:00:00,QC,1994,12,28,-0.1,,-2.8,,2.6,,5.1,,,M,,M,,,0,,0,,0,,18.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.29,1994-12-29 00:00:00,QC,1994,12,29,-10,,-18.5,,-1.4,,1,,,M,,M,,,32,,41,,0,,28,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.30,1994-12-30 00:00:00,QC,1994,12,30,-16.6,,-20.1,,-13,,0,,,M,,M,,,0,,0,,0,,34.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1994.12.31,1994-12-31 00:00:00,QC,1994,12,31,-9.8,,-13.4,,-6.2,,0,,,M,,M,,,0,,0,,0,,27.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.1,1995-01-01 00:00:00,QC,1995,1,1,-5.9,,-7.4,,-4.3,,6.8,,,M,,M,,,0,,0,,0,,23.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.2,1995-01-02 00:00:00,QC,1995,1,2,-5.9,,-8.7,,-3,,2.6,,,M,,M,,,0,,0,,0,,23.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.3,1995-01-03 00:00:00,QC,1995,1,3,-6.9,,-9.9,,-3.8,,0,,,M,,M,,,0,,0,,0,,24.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.4,1995-01-04 00:00:00,QC,1995,1,4,-11.2,,-17.7,,-4.7,,1.3,,,M,,M,,,0,,0,,0,,29.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.5,1995-01-05 00:00:00,QC,1995,1,5,-12.1,,-20.4,,-3.8,,1.2,,,M,,M,,,27,,41,,0,,30.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.6,1995-01-06 00:00:00,QC,1995,1,6,-3.8,,-4.9,,-2.7,,4.1,,,M,,M,,,18,,33,,0,,21.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.7,1995-01-07 00:00:00,QC,1995,1,7,-5.8,,-9.6,,-2,,6.3,,,M,,M,,,0,,0,,0,,23.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.8,1995-01-08 00:00:00,QC,1995,1,8,-7.8,,-13.4,,-2.1,,0,,,M,,M,,,0,,0,,0,,25.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.9,1995-01-09 00:00:00,QC,1995,1,9,-9.8,,-14.9,,-4.7,,1,,,M,,M,,,0,,0,,0,,27.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.10,1995-01-10 00:00:00,QC,1995,1,10,-18.8,,-22.9,,-14.7,,0,,,M,,M,,,0,,0,,0,,36.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.11,1995-01-11 00:00:00,QC,1995,1,11,-20.3,,-25,,-15.6,,2.4,,,M,,M,,,2,,32,,0,,38.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.12,1995-01-12 00:00:00,QC,1995,1,12,-10.2,,-15.6,,-4.8,,18.5,,,M,,M,,,0,,0,,0,,28.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.13,1995-01-13 00:00:00,QC,1995,1,13,-3.7,,-5.5,,-1.9,,3.8,,,M,,M,,,0,,0,,0,,21.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.14,1995-01-14 00:00:00,QC,1995,1,14,2.1,,-3.8,,7.9,,16.2,,,M,,M,,,0,,0,,0,,15.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.15,1995-01-15 00:00:00,QC,1995,1,15,9.5,,6.2,,12.7,,17.1,,,M,,M,,,0,,0,,0,,8.5,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.16,1995-01-16 00:00:00,QC,1995,1,16,3.7,,-0.1,,7.4,,6.5,,,M,,M,,,1,,33,,0,,14.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.17,1995-01-17 00:00:00,QC,1995,1,17,-1.3,,-3.6,,1,,2.2,,,M,,M,,,0,,0,,0,,19.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.18,1995-01-18 00:00:00,QC,1995,1,18,-1,,-3.5,,1.5,,0,,,M,,M,,,0,,0,,0,,19,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.19,1995-01-19 00:00:00,QC,1995,1,19,1.9,,-0.2,,4,,0,,,M,,M,,,0,,0,,0,,16.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.20,1995-01-20 00:00:00,QC,1995,1,20,1.3,,0.8,,1.8,,23.7,,,M,,M,,,36,,37,,0,,16.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.21,1995-01-21 00:00:00,QC,1995,1,21,0.3,,-1.2,,1.8,,6.8,,,M,,M,,,1,,35,,0,,17.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.22,1995-01-22 00:00:00,QC,1995,1,22,-2.6,,-3.9,,-1.2,,3.5,,,M,,M,,,0,,0,,0,,20.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.23,1995-01-23 00:00:00,QC,1995,1,23,-3.2,,-4.1,,-2.3,,2.5,,,M,,M,,,0,,0,,0,,21.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.24,1995-01-24 00:00:00,QC,1995,1,24,-3.8,,-5,,-2.6,,0,,,M,,M,,,0,,0,,0,,21.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.25,1995-01-25 00:00:00,QC,1995,1,25,-6.2,,-10.5,,-1.8,,0,,,M,,M,,,0,,0,,0,,24.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.26,1995-01-26 00:00:00,QC,1995,1,26,-10.4,,-13.1,,-7.6,,0,,,M,,M,,,0,,0,,0,,28.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.27,1995-01-27 00:00:00,QC,1995,1,27,-14.1,,-15.9,,-12.2,,0,,,M,,M,,,0,,0,,0,,32.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.28,1995-01-28 00:00:00,QC,1995,1,28,-13.6,,-17,,-10.1,,0,,,M,,M,,,0,,0,,0,,31.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.29,1995-01-29 00:00:00,QC,1995,1,29,-8.8,,-13,,-4.5,,0,,,M,,M,,,0,,0,,0,,26.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.30,1995-01-30 00:00:00,QC,1995,1,30,-4.3,,-6.9,,-1.6,,0,,,M,,M,,,0,,0,,0,,22.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.1.31,1995-01-31 00:00:00,QC,1995,1,31,-1.7,,-4.2,,0.9,,1.1,,,M,,M,,,21,,32,,0,,19.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.1,1995-02-01 00:00:00,QC,1995,2,1,-3.3,,-8.7,,2.2,,2.1,,,M,,M,,,34,,35,,0,,21.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.2,1995-02-02 00:00:00,QC,1995,2,2,-11.8,,-14.9,,-8.6,,0,,,M,,M,,,34,,37,,0,,29.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.3,1995-02-03 00:00:00,QC,1995,2,3,-11.7,,-15.1,,-8.3,,,M,,M,,M,,,0,,0,,0,,29.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.4,1995-02-04 00:00:00,QC,1995,2,4,-10.4,,-13.5,,-7.2,,10.5,,,M,,M,,,35,,46,,0,,28.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.5,1995-02-05 00:00:00,QC,1995,2,5,-15.6,,-23.3,,-7.8,,7.6,,,M,,M,,,34,,39,,0,,33.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.6,1995-02-06 00:00:00,QC,1995,2,6,-25,,-27.2,,-22.7,,0,,,M,,M,,,22,,39,,0,,43,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.7,1995-02-07 00:00:00,QC,1995,2,7,-18.7,,-22.8,,-14.6,,0,,,M,,M,,,0,,0,,0,,36.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.8,1995-02-08 00:00:00,QC,1995,2,8,-15.8,,-20,,-11.6,,1.1,,,M,,M,,,21,,32,,0,,33.8,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.9,1995-02-09 00:00:00,QC,1995,2,9,-10.4,E,-16.5,E,-4.3,,0,,,M,,,,,,M,,M,0,E,28.4,E,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.10,1995-02-10 00:00:00,QC,1995,2,10,-10.2,,-13.5,,-6.8,,1,,,M,,M,,,0,,0,,0,,28.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.11,1995-02-11 00:00:00,QC,1995,2,11,-8.1,,-14.4,,-1.8,,6.6,,,M,,M,,,21,,37,,0,,26.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.12,1995-02-12 00:00:00,QC,1995,2,12,,,,M,-14.2,,0,,,M,,M,,,26,,33,,,,,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.13,1995-02-13 00:00:00,QC,1995,2,13,-10.4,,-15.4,,-5.3,,0,,,M,,M,,,0,,0,,0,,28.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.14,1995-02-14 00:00:00,QC,1995,2,14,-9.2,,-11.9,,-6.5,,0,,,M,,M,,,0,,0,,0,,27.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.15,1995-02-15 00:00:00,QC,1995,2,15,-4.2,,-10.8,,2.5,,8.1,,,M,,M,,,20,,39,,0,,22.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.16,1995-02-16 00:00:00,QC,1995,2,16,-1.7,,-5.8,,2.5,,,M,,M,,M,,,0,,0,,0,,19.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.17,1995-02-17 00:00:00,QC,1995,2,17,-4.3,,-8.3,,-0.2,,0,,,M,,M,,,0,,0,,0,,22.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.18,1995-02-18 00:00:00,QC,1995,2,18,-0.3,,-4,,3.4,,0,,,M,,M,,,0,,0,,0,,18.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.19,1995-02-19 00:00:00,QC,1995,2,19,0.4,,-5,,5.7,,0,,,M,,M,,,0,,0,,0,,17.6,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.20,1995-02-20 00:00:00,QC,1995,2,20,-5.4,,-9.2,,-1.5,,,M,,M,,M,,,3,,32,,0,,23.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.21,1995-02-21 00:00:00,QC,1995,2,21,-5.1,,-6.5,,-3.7,,3.3,,,M,,M,,,0,,0,,0,,23.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.22,1995-02-22 00:00:00,QC,1995,2,22,-8.1,,-9.9,,-6.3,,0,,,M,,M,,,0,,0,,0,,26.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.23,1995-02-23 00:00:00,QC,1995,2,23,-2.9,E,-7.9,E,2.2,,,M,,M,,M,,,0,,0,,0,E,20.9,E,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.24,1995-02-24 00:00:00,QC,1995,2,24,,,,M,1.2,,,M,,M,,M,,,24,,35,,,,,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.25,1995-02-25 00:00:00,QC,1995,2,25,-14.9,,-17.9,,-11.9,,1.1,,,M,,M,,,0,,0,,0,,32.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.26,1995-02-26 00:00:00,QC,1995,2,26,-17.2,,-21.1,,-13.2,,0,,,M,,M,,,0,,0,,0,,35.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.27,1995-02-27 00:00:00,QC,1995,2,27,-14.1,,-18.4,,-9.8,,8,,,M,,M,,,0,,0,,0,,32.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.2.28,1995-02-28 00:00:00,QC,1995,2,28,-7.3,,-9.9,,-4.6,,2.2,,,M,,M,,,0,,0,,0,,25.3,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.1,1995-03-01 00:00:00,QC,1995,3,1,-5.5,,-8.4,,-2.6,,0,,,M,,M,,,0,,0,,0,,23.5,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.2,1995-03-02 00:00:00,QC,1995,3,2,-9.7,,-14,,-5.3,,0,,,M,,M,,,0,,0,,0,,27.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.3,1995-03-03 00:00:00,QC,1995,3,3,-10.2,,-16.2,,-4.1,,0,,,M,,M,,,0,,0,,0,,28.2,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.4,1995-03-04 00:00:00,QC,1995,3,4,-5.1,,-10.3,,0.1,,0,,,M,,M,,,0,,0,,0,,23.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.5,1995-03-05 00:00:00,QC,1995,3,5,-5.9,,-9.2,,-2.5,,1.1,,,M,,M,,,3,,33,,0,,23.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.6,1995-03-06 00:00:00,QC,1995,3,6,-5.1,,-8,,-2.1,,7.8,,,M,,M,,,0,,0,,0,,23.1,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.7,1995-03-07 00:00:00,QC,1995,3,7,0.7,E,-6.3,E,7.7,,,M,,M,,M,,,0,,0,,0,E,17.3,E,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.8,1995-03-08 00:00:00,QC,1995,3,8,1.1,,-6.6,,8.8,,18.4,,,M,,M,,,1,,32,,0,,16.9,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.9,1995-03-09 00:00:00,QC,1995,3,9,-8,,-10.9,,-5,,5.8,,,M,,M,,,32,,35,,0,,26,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.10,1995-03-10 00:00:00,QC,1995,3,10,-11.4,,-15.7,,-7,,0,,,M,,M,,,27,,32,,0,,29.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.11,1995-03-11 00:00:00,QC,1995,3,11,-8.4,,-11.6,,-5.2,,1.4,,,M,,M,,,0,,0,,0,,26.4,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.12,1995-03-12 00:00:00,QC,1995,3,12,-1.7,,-8.6,,5.3,,0,,,M,,M,,,0,,0,,0,,19.7,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1995.3.13,1995-03-13 00:00:00,QC,1995,3,13,,M,3,E,,M,,M,,M,,,,,,M,,M,,M,,M,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.5,1996-09-05 00:00:00,QC,1996,9,5,24.9,,20,,29.7,,0,,,M,,M,,,0,,0,,6.9,,0,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.6,1996-09-06 00:00:00,QC,1996,9,6,23.8,,19.2,,28.3,,0,,,M,,M,,,0,,0,,5.8,,0,,34,,70,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.7,1996-09-07 00:00:00,QC,1996,9,7,21.4,,15.5,,27.3,,5,,,M,,M,,,0,,0,,3.4,,0,,33,,96,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.8,1996-09-08 00:00:00,QC,1996,9,8,18.5,,15.8,,21.2,,38.4,,,M,,M,,,0,,0,,0.5,,0,,75,,100,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.9,1996-09-09 00:00:00,QC,1996,9,9,18.8,,17,,20.5,,3.4,,,M,,M,,,0,,0,,0.8,,0,,91,,100,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.10,1996-09-10 00:00:00,QC,1996,9,10,18.4,,15.3,,21.5,,1,,,M,,M,,,0,,0,,0.4,,0,,70,,99,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.11,1996-09-11 00:00:00,QC,1996,9,11,19.2,,14.6,,23.8,,0,,,M,,M,,,0,,0,,1.2,,0,,52,,99,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.12,1996-09-12 00:00:00,QC,1996,9,12,19.7,,17,,22.4,,7.2,,,M,,M,,,0,,0,,1.7,,0,,60,,98,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.13,1996-09-13 00:00:00,QC,1996,9,13,17.1,,12.7,,21.4,,1.4,,,M,,M,,,31,,37,,0,,0.9,,61,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.14,1996-09-14 00:00:00,QC,1996,9,14,14.5,,11.7,,17.3,,8.6,,,M,,M,,,0,,0,,0,,3.5,,77,,100,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.15,1996-09-15 00:00:00,QC,1996,9,15,12.8,,10.9,,14.6,,1.2,,,M,,M,,,0,,0,,0,,5.2,,89,,99,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.16,1996-09-16 00:00:00,QC,1996,9,16,13.4,,11.5,,15.2,,6.6,,,M,,M,,,0,,0,,0,,4.6,,93,,100,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.17,1996-09-17 00:00:00,QC,1996,9,17,15.8,,11.5,,20,,1.2,,,M,,M,,,0,,0,,0,,2.2,,63,,97,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.18,1996-09-18 00:00:00,QC,1996,9,18,18,,12.6,,23.4,,0,,,M,,M,,,35,,33,,0,,0,,,,,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.19,1996-09-19 00:00:00,QC,1996,9,19,17.6,,12.4,,22.7,,0,,,M,,M,,,0,,0,,0,,0.4,,35,,67,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.20,1996-09-20 00:00:00,QC,1996,9,20,18.2,,14.1,,22.2,,0,,,M,,M,,,0,,0,,0.2,,0,,43,,84,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.21,1996-09-21 00:00:00,QC,1996,9,21,19,,14,,24,,0,,,M,,M,,,0,,0,,1,,0,,45,,89,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.22,1996-09-22 00:00:00,QC,1996,9,22,13.5,,9.5,,17.4,,0,,,M,,M,,,1,,39,,0,,4.5,,37,,68,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.23,1996-09-23 00:00:00,QC,1996,9,23,10.3,,7.2,,13.4,,0,,,M,,M,,,2,,37,,0,,7.7,,53,,81,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.24,1996-09-24 00:00:00,QC,1996,9,24,11,,6.5,,15.5,,0,,,M,,M,,,0,,0,,0,,7,,50,,95,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.25,1996-09-25 00:00:00,QC,1996,9,25,11,,8.7,,13.3,,1,,,M,,M,,,0,,0,,0,,7,,64,,94,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.26,1996-09-26 00:00:00,QC,1996,9,26,13.4,,8.4,,18.4,,0,,,M,,M,,,0,,0,,0,,4.6,,38,,99,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.27,1996-09-27 00:00:00,QC,1996,9,27,12.9,,9.7,,16,,9.6,,,M,,M,,,0,,0,,0,,5.1,,67,,99,
-73.57916666666667,45.50474166666667,MCTAVISH,10761,7024745,7024745.1996.9.28,1996-09-28 00:00:00,QC,1996,9,28,15.2,,11.5,,18.9,,29.4,,,M,,M,,,0,,0,,0,,2.8,,89,,99,
